ambient_temp,humidity,body_temp,duration,hour,heat_index,temp_humidity_stress,body_temp_deviation,time_of_day,wbgt,feels_like_delta,body_heat_ratio,rh_temp_product,cooling_capacity,is_afternoon,city,activity_level,risk_label
25.72,46.33,36.69,5.6,7,26.24,11.916,-0.31,0,20.34,0.52,1.4265,1191.6,53.7,0,Delhi,Rest,Low Risk
37.95,38.12,39.8,165.6,4,42.48,14.467,2.8,3,29.91,4.53,1.0487,1446.7,61.9,0,Ahmedabad,Light Work,High Risk
36.33,49.48,37.88,46.6,0,43.75,17.976,0.88,3,30.24,7.42,1.0427,1797.6,50.5,0,Pune,Rest,High Risk
26.6,20.71,36.23,46.1,11,25.86,5.509,-0.77,0,17.61,-0.74,1.362,550.9,79.3,1,Ahmedabad,Rest,Low Risk
36.22,55.24,38.93,75.9,11,46.27,20.008,1.93,0,30.94,10.05,1.0748,2000.8,44.8,1,Hyderabad,Rest,High Risk
22.96,77.35,36.03,14.2,12,23.39,17.76,-0.97,1,20.9,0.43,1.5693,1776.0,22.7,1,Chennai,Moderate Work,Low Risk
35.9,53.67,39.01,37.6,16,44.58,19.268,2.01,1,30.44,8.68,1.0866,1926.8,46.3,1,Kolkata,Light Work,High Risk
26.69,34.18,36.34,21.4,14,26.39,9.123,-0.66,1,19.69,-0.3,1.3616,912.3,65.8,1,Kolkata,Rest,Low Risk
31.04,74.49,37.22,52.8,22,39.12,23.122,0.22,3,28.4,8.08,1.1991,2312.2,25.5,0,Pune,Moderate Work,Moderate Risk
49.68,79.8,41.38,134.9,22,65.0,39.645,4.38,3,40.0,15.32,0.8329,3964.5,20.2,0,Nagpur,Moderate Work,Critical Risk
36.41,46.11,38.36,63.9,21,42.43,16.789,1.36,3,29.82,6.02,1.0536,1678.9,53.9,0,Bhubaneswar,Rest,High Risk
23.6,17.48,35.81,14.1,15,24.13,4.125,-1.19,1,14.76,0.53,1.5174,412.5,82.5,1,Pune,Rest,Low Risk
42.51,77.32,39.49,69.0,23,65.0,32.869,2.49,3,39.8,22.49,0.929,3286.9,22.7,0,Bhubaneswar,Moderate Work,Critical Risk
47.14,60.47,39.89,174.9,1,65.0,28.506,2.89,3,40.0,17.86,0.8462,2850.6,39.5,0,Nagpur,Moderate Work,Critical Risk
35.26,49.9,38.92,103.2,3,41.26,17.595,1.92,3,29.34,6.0,1.1038,1759.5,50.1,0,Ahmedabad,Heavy Work,High Risk
47.85,79.49,41.23,107.8,17,65.0,38.036,4.23,2,40.0,17.15,0.8617,3803.6,20.5,0,Jaipur,Rest,Critical Risk
30.29,28.97,36.52,25.4,21,28.95,8.775,-0.48,3,21.93,-1.34,1.2057,877.5,71.0,0,Ahmedabad,Light Work,Low Risk
25.89,40.67,36.99,51.6,19,26.16,10.529,-0.01,2,19.82,0.27,1.4287,1052.9,59.3,0,Mumbai,Light Work,Low Risk
23.71,36.75,37.35,19.9,17,25.15,8.713,0.35,2,17.47,1.44,1.5753,871.3,63.2,0,Pune,Heavy Work,Low Risk
29.99,59.41,38.32,58.9,9,32.7,17.817,1.32,0,25.72,2.71,1.2778,1781.7,40.6,0,Mumbai,Rest,Moderate Risk
32.14,60.65,37.26,97.9,15,37.61,19.493,0.26,1,27.86,5.47,1.1593,1949.3,39.4,1,Ahmedabad,Moderate Work,Moderate Risk
44.99,98.0,41.32,109.1,15,65.0,44.09,4.32,1,40.0,20.01,0.9184,4409.0,2.0,1,Kolkata,Heavy Work,Critical Risk
35.77,52.85,38.27,150.5,1,43.84,18.904,1.27,3,30.21,8.07,1.0699,1890.4,47.1,0,Chennai,Light Work,High Risk
27.32,46.61,36.96,37.0,17,27.5,12.734,-0.04,2,21.79,0.18,1.3529,1273.4,53.4,0,Hyderabad,Moderate Work,Low Risk
31.23,56.03,37.5,107.5,16,34.35,17.498,0.5,1,26.46,3.12,1.2008,1749.8,44.0,1,Chennai,Moderate Work,Moderate Risk
31.0,24.58,37.2,47.0,16,29.31,7.62,0.2,1,21.77,-1.69,1.2,762.0,75.4,1,Jaipur,Rest,Low Risk
35.41,55.97,38.39,168.6,6,44.31,19.819,1.39,0,30.3,8.9,1.0842,1981.9,44.0,0,Bhubaneswar,Light Work,High Risk
30.58,80.12,37.56,46.7,14,39.53,24.501,0.56,1,28.57,8.95,1.2283,2450.1,19.9,1,Pune,Heavy Work,Moderate Risk
48.2,73.87,39.72,178.0,7,65.0,35.605,2.72,0,40.0,16.8,0.8241,3560.5,26.1,0,Mumbai,Rest,Critical Risk
32.79,43.2,35.94,28.9,19,34.15,14.165,-1.06,2,26.2,1.36,1.0961,1416.5,56.8,0,Hyderabad,Moderate Work,Low Risk
32.62,49.4,38.44,10.2,5,35.38,16.114,1.44,0,26.89,2.76,1.1784,1611.4,50.6,0,Nagpur,Rest,Moderate Risk
32.45,39.27,36.15,17.5,16,32.8,12.743,-0.85,1,25.34,0.35,1.114,1274.3,60.7,1,Pune,Rest,Low Risk
48.36,89.66,41.52,104.8,4,65.0,43.36,4.52,3,40.0,16.64,0.8586,4336.0,10.3,0,Pune,Heavy Work,Critical Risk
35.7,53.69,38.7,135.7,12,44.04,19.167,1.7,1,30.26,8.34,1.084,1916.7,46.3,1,Hyderabad,Rest,High Risk
46.5,96.48,41.07,179.5,4,65.0,44.863,4.07,3,40.0,18.5,0.8832,4486.3,3.5,0,Kolkata,Light Work,Critical Risk
37.89,45.02,38.82,175.8,11,45.59,17.058,1.82,0,30.97,7.7,1.0245,1705.8,55.0,1,Ahmedabad,Rest,High Risk
48.9,83.82,40.4,148.4,4,65.0,40.988,3.4,3,40.0,16.1,0.8262,4098.8,16.2,0,Chennai,Heavy Work,Critical Risk
32.66,51.61,37.28,100.7,23,36.06,16.856,0.28,3,27.22,3.4,1.1415,1685.6,48.4,0,Jaipur,Light Work,Moderate Risk
48.8,97.78,40.91,174.2,8,65.0,47.717,3.91,0,40.0,16.2,0.8383,4771.7,2.2,0,Chennai,Light Work,Critical Risk
42.38,72.97,41.55,129.5,21,65.0,30.925,4.55,3,39.1,22.62,0.9804,3092.5,27.0,0,Kolkata,Moderate Work,Critical Risk
47.54,72.83,41.66,162.7,1,65.0,34.623,4.66,3,40.0,17.46,0.8763,3462.3,27.2,0,Chennai,Rest,Critical Risk
48.22,86.32,40.56,120.4,16,65.0,41.624,3.56,1,40.0,16.78,0.8411,4162.4,13.7,1,Nagpur,Heavy Work,Critical Risk
30.86,76.61,37.83,2.8,6,39.27,23.642,0.83,0,28.46,8.41,1.2259,2364.2,23.4,0,Chennai,Moderate Work,Moderate Risk
51.71,52.24,41.41,86.2,23,65.0,27.013,4.41,3,40.0,13.29,0.8008,2701.3,47.8,0,Ahmedabad,Light Work,Critical Risk
36.71,41.12,38.21,35.4,17,41.04,15.095,1.21,2,29.32,4.33,1.0409,1509.5,58.9,0,Ahmedabad,Light Work,High Risk
27.26,29.23,36.75,7.6,17,26.55,7.968,-0.25,2,19.48,-0.71,1.3481,796.8,70.8,0,Bhubaneswar,Heavy Work,Low Risk
32.76,54.83,37.83,44.4,7,37.22,17.962,0.83,0,27.72,4.46,1.1548,1796.2,45.2,0,Hyderabad,Heavy Work,Moderate Risk
23.07,33.07,37.34,46.6,14,24.88,7.629,0.34,1,16.49,1.81,1.6186,762.9,66.9,1,Pune,Rest,Low Risk
27.18,24.79,37.47,43.5,19,26.34,6.738,0.47,2,18.74,-0.84,1.3786,673.8,75.2,0,Pune,Moderate Work,Low Risk
33.65,47.86,37.22,34.1,4,36.97,16.105,0.22,3,27.61,3.32,1.1061,1610.5,52.1,0,Chennai,Rest,Moderate Risk
49.16,61.63,42.09,111.9,8,65.0,30.297,5.09,0,40.0,15.84,0.8562,3029.7,38.4,0,Ahmedabad,Rest,Critical Risk
22.91,24.15,35.97,59.0,11,24.36,5.533,-1.03,0,15.22,1.45,1.5701,553.3,75.8,1,Hyderabad,Light Work,Low Risk
35.48,52.67,37.93,122.9,15,42.99,18.687,0.93,1,29.92,7.51,1.0691,1868.7,47.3,1,Hyderabad,Rest,High Risk
26.82,56.06,36.44,26.9,0,27.61,15.035,-0.56,3,22.42,0.79,1.3587,1503.5,43.9,0,Nagpur,Heavy Work,Low Risk
33.51,48.54,37.56,95.2,19,36.89,16.266,0.56,2,27.58,3.38,1.1209,1626.6,51.5,0,Ahmedabad,Light Work,Moderate Risk
33.82,66.18,39.09,107.3,6,44.36,22.382,2.09,0,30.1,10.54,1.1558,2238.2,33.8,0,Mumbai,Moderate Work,High Risk
33.55,31.64,35.91,35.2,4,32.97,10.615,-1.09,3,25.08,-0.58,1.0703,1061.5,68.4,0,Pune,Rest,Low Risk
35.46,59.16,38.69,32.1,19,46.02,20.978,1.69,2,30.76,10.56,1.0911,2097.8,40.8,0,Mumbai,Heavy Work,High Risk
33.21,61.7,37.25,21.0,16,40.7,20.491,0.25,1,28.99,7.49,1.1217,2049.1,38.3,1,Ahmedabad,Rest,Moderate Risk
32.66,53.9,37.51,115.8,2,36.72,17.604,0.51,3,27.51,4.06,1.1485,1760.4,46.1,0,Ahmedabad,Heavy Work,Moderate Risk
26.66,10.0,36.33,8.4,17,25.61,2.666,-0.67,2,15.56,-1.05,1.3627,266.6,90.0,0,Jaipur,Heavy Work,Low Risk
44.03,81.07,40.94,167.6,10,65.0,35.695,3.94,0,40.0,20.97,0.9298,3569.5,18.9,0,Hyderabad,Heavy Work,Critical Risk
49.77,73.98,40.09,135.0,13,65.0,36.82,3.09,1,40.0,15.23,0.8055,3682.0,26.0,1,Hyderabad,Light Work,Critical Risk
43.97,94.07,41.77,94.7,2,65.0,41.363,4.77,3,40.0,21.03,0.95,4136.3,5.9,0,Mumbai,Moderate Work,Critical Risk
30.78,65.99,37.32,96.0,20,35.9,20.312,0.32,2,27.21,5.12,1.2125,2031.2,34.0,0,Hyderabad,Heavy Work,Moderate Risk
35.92,57.64,38.55,64.7,20,46.63,20.704,1.55,2,30.99,10.71,1.0732,2070.4,42.4,0,Pune,Heavy Work,High Risk
24.61,59.44,37.12,17.1,5,25.68,14.628,0.12,0,20.73,1.07,1.5083,1462.8,40.6,0,Delhi,Heavy Work,Low Risk
31.45,64.91,37.55,50.6,15,37.23,20.414,0.55,1,27.72,5.78,1.194,2041.4,35.1,1,Pune,Light Work,Moderate Risk
48.76,80.94,40.43,111.0,3,65.0,39.466,3.43,3,40.0,16.24,0.8292,3946.6,19.1,0,Chennai,Heavy Work,Critical Risk
46.69,96.0,41.36,119.3,18,65.0,44.822,4.36,2,40.0,18.31,0.8858,4482.2,4.0,0,Kolkata,Light Work,Critical Risk
36.58,43.92,38.19,130.3,11,41.89,16.066,1.19,0,29.65,5.31,1.044,1606.6,56.1,1,Delhi,Light Work,High Risk
27.69,22.0,36.67,53.5,11,26.59,6.092,-0.33,0,18.69,-1.1,1.3243,609.2,78.0,1,Hyderabad,Moderate Work,Low Risk
35.16,38.06,37.31,45.1,3,36.94,13.382,0.31,3,27.49,1.78,1.0611,1338.2,61.9,0,Nagpur,Heavy Work,Moderate Risk
26.29,51.32,36.16,2.0,9,26.85,13.492,-0.84,0,21.41,0.56,1.3754,1349.2,48.7,0,Bhubaneswar,Rest,Low Risk
35.77,53.68,38.45,103.8,11,44.23,19.201,1.45,0,30.32,8.46,1.0749,1920.1,46.3,1,Pune,Heavy Work,High Risk
31.76,73.49,37.06,75.4,13,40.97,23.34,0.06,1,28.98,9.21,1.1669,2334.0,26.5,1,Nagpur,Moderate Work,Moderate Risk
33.8,39.27,36.43,4.5,4,34.91,13.273,-0.57,3,26.51,1.11,1.0778,1327.3,60.7,0,Kolkata,Heavy Work,Low Risk
31.06,75.74,37.66,7.5,16,39.6,23.525,0.66,1,28.56,8.54,1.2125,2352.5,24.3,1,Delhi,Light Work,Moderate Risk
42.98,85.13,41.44,148.3,6,65.0,36.589,4.44,0,40.0,22.02,0.9642,3658.9,14.9,0,Nagpur,Light Work,Critical Risk
25.11,54.94,36.68,5.1,5,26.03,13.795,-0.32,0,20.73,0.92,1.4608,1379.5,45.1,0,Ahmedabad,Heavy Work,Low Risk
33.12,58.79,37.9,26.1,2,39.39,19.471,0.9,3,28.55,6.27,1.1443,1947.1,41.2,0,Ahmedabad,Rest,Moderate Risk
48.3,53.46,39.55,179.7,17,65.0,25.821,2.55,2,40.0,16.7,0.8188,2582.1,46.5,0,Nagpur,Rest,Critical Risk
40.45,76.78,41.76,113.3,14,65.0,31.058,4.76,1,37.74,24.55,1.0324,3105.8,23.2,1,Bhubaneswar,Rest,Critical Risk
35.93,41.62,37.02,39.3,1,39.58,14.954,0.02,3,28.72,3.65,1.0303,1495.4,58.4,0,Jaipur,Light Work,Moderate Risk
25.99,53.23,37.22,27.4,0,26.67,13.834,0.22,3,21.35,0.68,1.4321,1383.4,46.8,0,Delhi,Heavy Work,Low Risk
49.4,75.15,40.54,174.5,20,65.0,37.124,3.54,2,40.0,15.6,0.8206,3712.4,24.8,0,Chennai,Moderate Work,Critical Risk
35.68,53.9,38.92,119.7,1,44.08,19.232,1.92,3,30.27,8.4,1.0908,1923.2,46.1,0,Chennai,Heavy Work,High Risk
44.32,74.57,39.97,103.1,9,65.0,33.049,2.97,0,40.0,20.68,0.9019,3304.9,25.4,0,Ahmedabad,Heavy Work,Critical Risk
37.61,44.86,38.5,74.7,18,44.8,16.872,1.5,2,30.7,7.19,1.0237,1687.2,55.1,0,Ahmedabad,Moderate Work,High Risk
29.27,57.49,36.63,38.6,6,31.09,16.827,-0.37,0,24.83,1.82,1.2515,1682.7,42.5,0,Chennai,Heavy Work,Low Risk
47.12,49.86,41.33,139.6,17,65.0,23.494,4.33,2,40.0,17.88,0.8771,2349.4,50.1,0,Delhi,Heavy Work,Critical Risk
42.37,85.49,40.47,61.3,6,65.0,36.222,3.47,0,40.0,22.63,0.9552,3622.2,14.5,0,Ahmedabad,Light Work,Critical Risk
37.69,47.05,38.84,136.9,1,46.11,17.733,1.84,3,31.1,8.42,1.0305,1773.3,53.0,0,Jaipur,Heavy Work,High Risk
49.5,82.16,40.31,163.9,13,65.0,40.669,3.31,1,40.0,15.5,0.8143,4066.9,17.8,1,Bhubaneswar,Heavy Work,Critical Risk
28.32,33.87,36.92,15.7,16,27.54,9.592,-0.08,1,21.03,-0.78,1.3037,959.2,66.1,1,Jaipur,Heavy Work,Low Risk
25.66,78.34,37.12,39.6,10,26.99,20.102,0.12,0,23.61,1.33,1.4466,2010.2,21.7,0,Kolkata,Rest,Low Risk
46.0,86.78,39.7,84.7,5,65.0,39.919,2.7,0,40.0,19.0,0.863,3991.9,13.2,0,Bhubaneswar,Heavy Work,Critical Risk
28.82,50.05,36.72,46.8,3,29.43,14.424,-0.28,3,23.55,0.61,1.2741,1442.4,50.0,0,Chennai,Moderate Work,Low Risk
35.35,49.98,38.79,43.0,22,41.51,17.668,1.79,3,29.43,6.16,1.0973,1766.8,50.0,0,Mumbai,Heavy Work,High Risk
34.42,55.91,38.88,49.1,8,41.61,19.244,1.88,0,29.38,7.19,1.1296,1924.4,44.1,0,Chennai,Moderate Work,High Risk
30.62,56.23,37.9,110.5,2,33.22,17.218,0.9,3,25.93,2.6,1.2378,1721.8,43.8,0,Nagpur,Rest,Moderate Risk
29.38,59.79,37.58,14.1,1,31.66,17.566,0.58,3,25.2,2.28,1.2791,1756.6,40.2,0,Mumbai,Light Work,Moderate Risk
43.07,65.31,40.48,131.1,15,65.0,28.129,3.48,1,38.71,21.93,0.9399,2812.9,34.7,1,Delhi,Moderate Work,Critical Risk
35.21,35.77,37.63,50.8,23,36.38,12.595,0.63,3,27.17,1.17,1.0687,1259.5,64.2,0,Nagpur,Moderate Work,Moderate Risk
46.16,67.14,41.67,132.1,23,65.0,30.992,4.67,3,40.0,18.84,0.9027,3099.2,32.9,0,Mumbai,Heavy Work,Critical Risk
35.43,54.3,38.29,163.5,20,43.59,19.238,1.29,2,30.09,8.16,1.0807,1923.8,45.7,0,Kolkata,Rest,High Risk
43.52,91.88,40.95,140.1,11,65.0,39.986,3.95,0,40.0,21.48,0.9409,3998.6,8.1,1,Ahmedabad,Light Work,Critical Risk
31.76,62.07,37.64,18.1,17,37.13,19.713,0.64,2,27.68,5.37,1.1851,1971.3,37.9,0,Chennai,Moderate Work,Moderate Risk
45.67,91.0,40.97,161.4,19,65.0,41.56,3.97,2,40.0,19.33,0.8971,4156.0,9.0,0,Bhubaneswar,Light Work,Critical Risk
50.01,58.45,40.14,126.1,9,65.0,29.231,3.14,0,40.0,14.99,0.8026,2923.1,41.5,0,Bhubaneswar,Heavy Work,Critical Risk
47.95,63.58,40.05,136.2,1,65.0,30.487,3.05,3,40.0,17.05,0.8352,3048.7,36.4,0,Jaipur,Heavy Work,Critical Risk
35.83,41.2,38.86,159.3,0,39.22,14.762,1.86,3,28.57,3.39,1.0846,1476.2,58.8,0,Ahmedabad,Heavy Work,High Risk
36.21,55.68,39.84,114.0,5,46.47,20.162,2.84,0,30.99,10.26,1.1002,2016.2,44.3,0,Pune,Heavy Work,High Risk
32.29,26.27,36.12,24.0,21,30.74,8.483,-0.88,3,23.11,-1.55,1.1186,848.3,73.7,0,Pune,Rest,Low Risk
42.08,61.32,41.02,172.6,7,65.0,25.803,4.02,0,37.21,22.92,0.9748,2580.3,38.7,0,Hyderabad,Rest,Critical Risk
42.89,75.38,41.6,61.3,15,65.0,32.33,4.6,1,39.91,22.11,0.9699,3233.0,24.6,1,Chennai,Light Work,Critical Risk
36.94,48.77,38.56,115.1,0,45.0,18.016,1.56,3,30.69,8.06,1.0439,1801.6,51.2,0,Pune,Light Work,High Risk
37.09,51.32,39.6,141.4,21,46.72,19.035,2.6,3,31.19,9.63,1.0677,1903.5,48.7,0,Nagpur,Heavy Work,High Risk
49.41,81.39,41.36,92.1,9,65.0,40.215,4.36,0,40.0,15.59,0.8371,4021.5,18.6,0,Delhi,Heavy Work,Critical Risk
42.62,69.09,40.99,145.5,8,65.0,29.446,3.99,0,38.81,22.38,0.9618,2944.6,30.9,0,Chennai,Moderate Work,Critical Risk
44.14,80.85,41.39,93.9,23,65.0,35.687,4.39,3,40.0,20.86,0.9377,3568.7,19.2,0,Chennai,Heavy Work,Critical Risk
49.23,78.85,40.59,70.3,1,65.0,38.818,3.59,3,40.0,15.77,0.8245,3881.8,21.2,0,Bhubaneswar,Rest,Critical Risk
33.61,45.84,37.67,86.1,21,36.3,15.407,0.67,3,27.29,2.69,1.1208,1540.7,54.2,0,Delhi,Rest,Moderate Risk
31.51,60.97,37.47,9.0,5,36.23,19.212,0.47,0,27.31,4.72,1.1891,1921.2,39.0,0,Hyderabad,Moderate Work,Moderate Risk
41.07,69.97,41.2,65.8,6,65.0,28.737,4.2,0,37.45,23.93,1.0032,2873.7,30.0,0,Mumbai,Heavy Work,Critical Risk
50.21,64.04,42.13,156.5,11,65.0,32.154,5.13,0,40.0,14.79,0.8391,3215.4,36.0,1,Jaipur,Rest,Critical Risk
34.63,57.06,39.02,68.0,16,42.65,19.76,2.02,1,29.72,8.02,1.1268,1976.0,42.9,1,Mumbai,Rest,High Risk
42.15,80.56,40.33,70.6,20,65.0,33.956,3.33,2,39.87,22.85,0.9568,3395.6,19.4,0,Pune,Heavy Work,Critical Risk
33.71,43.67,37.7,85.1,19,35.88,14.721,0.7,2,27.08,2.17,1.1184,1472.1,56.3,0,Pune,Moderate Work,Moderate Risk
35.42,56.2,38.62,153.1,18,44.45,19.906,1.62,2,30.34,9.03,1.0903,1990.6,43.8,0,Pune,Light Work,High Risk
36.12,51.14,38.06,135.8,2,43.97,18.472,1.06,3,30.29,7.85,1.0537,1847.2,48.9,0,Pune,Heavy Work,High Risk
36.39,52.27,38.64,130.1,10,45.25,19.021,1.64,0,30.69,8.86,1.0618,1902.1,47.7,0,Pune,Light Work,High Risk
33.44,58.28,37.76,40.7,4,40.01,19.489,0.76,3,28.78,6.57,1.1292,1948.9,41.7,0,Chennai,Moderate Work,Moderate Risk
35.59,45.34,38.6,90.1,6,40.23,16.137,1.6,0,28.98,4.64,1.0846,1613.7,54.7,0,Pune,Moderate Work,High Risk
34.57,50.52,38.19,97.5,0,39.86,17.465,1.19,3,28.8,5.29,1.1047,1746.5,49.5,0,Mumbai,Light Work,High Risk
49.31,91.27,41.25,157.1,9,65.0,45.005,4.25,0,40.0,15.69,0.8365,4500.5,8.7,0,Hyderabad,Rest,Critical Risk
35.28,27.1,36.44,38.2,8,34.48,9.561,-0.56,0,25.69,-0.8,1.0329,956.1,72.9,0,Bhubaneswar,Moderate Work,Low Risk
40.15,94.8,41.31,68.7,5,65.0,38.062,4.31,0,39.65,24.85,1.0289,3806.2,5.2,0,Pune,Rest,Critical Risk
33.86,31.55,36.07,7.1,9,33.37,10.683,-0.93,0,25.32,-0.49,1.0653,1068.3,68.5,0,Delhi,Moderate Work,Low Risk
43.84,55.63,41.0,108.9,5,65.0,24.388,4.0,0,37.99,21.16,0.9352,2438.8,44.4,0,Pune,Rest,Critical Risk
47.05,88.73,40.27,88.2,15,65.0,41.747,3.27,1,40.0,17.95,0.8559,4174.7,11.3,1,Mumbai,Moderate Work,Critical Risk
34.57,52.05,37.78,93.7,21,40.44,17.994,0.78,3,29.01,5.87,1.0929,1799.4,48.0,0,Kolkata,Rest,Moderate Risk
35.56,39.52,38.41,60.3,17,38.12,14.053,1.41,2,28.07,2.56,1.0801,1405.3,60.5,0,Jaipur,Moderate Work,Moderate Risk
30.97,70.79,37.34,72.8,6,37.76,21.924,0.34,0,27.93,6.79,1.2057,2192.4,29.2,0,Mumbai,Rest,Moderate Risk
35.39,38.07,37.25,89.0,22,37.35,13.473,0.25,3,27.69,1.96,1.0526,1347.3,61.9,0,Jaipur,Moderate Work,Moderate Risk
39.5,37.66,39.68,31.5,22,45.75,14.876,2.68,3,31.17,6.25,1.0046,1487.6,62.3,0,Ahmedabad,Moderate Work,High Risk
25.79,46.38,36.78,1.5,4,26.29,11.961,-0.22,3,20.4,0.5,1.4261,1196.1,53.6,0,Bhubaneswar,Heavy Work,Low Risk
50.19,73.52,39.52,156.0,1,65.0,36.9,2.52,3,40.0,14.81,0.7874,3690.0,26.5,0,Nagpur,Rest,Critical Risk
28.73,24.57,36.34,52.3,20,27.4,7.059,-0.66,2,19.95,-1.33,1.2649,705.9,75.4,0,Nagpur,Light Work,Low Risk
42.77,79.01,41.41,111.6,13,65.0,33.793,4.41,1,40.0,22.23,0.9682,3379.3,21.0,1,Nagpur,Heavy Work,Critical Risk
36.35,44.74,38.38,123.7,21,41.71,16.263,1.38,3,29.57,5.36,1.0558,1626.3,55.3,0,Delhi,Light Work,High Risk
45.28,58.55,40.88,136.5,15,65.0,26.511,3.88,1,39.77,19.72,0.9028,2651.1,41.5,1,Jaipur,Light Work,Critical Risk
31.79,60.38,38.29,61.6,19,36.7,19.195,1.29,2,27.51,4.91,1.2045,1919.5,39.6,0,Hyderabad,Light Work,Moderate Risk
34.49,19.77,36.45,30.7,13,32.46,6.819,-0.55,1,23.57,-2.03,1.0568,681.9,80.2,1,Ahmedabad,Rest,Low Risk
42.75,79.26,40.94,131.8,20,65.0,33.884,3.94,2,40.0,22.25,0.9577,3388.4,20.7,0,Ahmedabad,Rest,Critical Risk
36.67,45.15,38.29,95.3,2,42.63,16.557,1.29,3,29.91,5.96,1.0442,1655.7,54.9,0,Jaipur,Rest,High Risk
37.2,48.19,39.87,139.8,5,45.4,17.927,2.87,0,30.84,8.2,1.0718,1792.7,51.8,0,Ahmedabad,Light Work,High Risk
47.49,82.84,40.82,144.9,11,65.0,39.341,3.82,0,40.0,17.51,0.8595,3934.1,17.2,1,Pune,Rest,Critical Risk
32.64,61.54,37.32,69.6,9,39.14,20.087,0.32,0,28.44,6.5,1.1434,2008.7,38.5,0,Ahmedabad,Light Work,Moderate Risk
38.02,44.59,39.03,114.6,16,45.7,16.953,2.03,1,31.02,7.68,1.0266,1695.3,55.4,1,Jaipur,Light Work,High Risk
27.13,60.21,36.76,23.0,13,28.26,16.335,-0.24,1,23.15,1.13,1.355,1633.5,39.8,1,Mumbai,Moderate Work,Low Risk
35.99,45.76,39.02,164.0,20,41.3,16.469,2.02,2,29.4,5.31,1.0842,1646.9,54.2,0,Ahmedabad,Rest,High Risk
30.3,58.55,38.21,6.8,18,33.11,17.741,1.21,2,25.91,2.81,1.2611,1774.1,41.5,0,Pune,Moderate Work,Moderate Risk
24.89,33.33,37.04,48.2,22,25.44,8.296,0.04,3,18.06,0.55,1.4881,829.6,66.7,0,Hyderabad,Heavy Work,Low Risk
44.33,75.75,40.41,157.5,2,65.0,33.58,3.41,3,40.0,20.67,0.9116,3358.0,24.2,0,Ahmedabad,Rest,Critical Risk
22.43,35.69,36.05,3.3,13,24.88,8.005,-0.95,1,16.26,2.45,1.6072,800.5,64.3,1,Chennai,Light Work,Low Risk
23.75,54.07,36.39,9.1,3,25.25,12.842,-0.61,3,19.39,1.5,1.5322,1284.2,45.9,0,Bhubaneswar,Moderate Work,Low Risk
35.77,43.97,37.52,65.9,15,40.11,15.728,0.52,1,28.94,4.34,1.0489,1572.8,56.0,1,Nagpur,Light Work,Moderate Risk
34.69,50.4,38.47,64.6,2,40.1,17.484,1.47,3,28.89,5.41,1.109,1748.4,49.6,0,Kolkata,Heavy Work,Moderate Risk
34.72,28.98,36.34,19.8,16,34.08,10.062,-0.66,1,25.59,-0.64,1.0467,1006.2,71.0,1,Pune,Rest,Low Risk
29.77,65.16,37.75,72.8,3,33.43,19.398,0.75,3,26.17,3.66,1.2681,1939.8,34.8,0,Mumbai,Moderate Work,Moderate Risk
36.74,51.09,39.41,158.5,1,45.62,18.77,2.41,3,30.84,8.88,1.0727,1877.0,48.9,0,Ahmedabad,Rest,High Risk
40.55,93.98,40.53,147.8,5,65.0,38.109,3.53,0,39.95,24.45,0.9995,3810.9,6.0,0,Pune,Moderate Work,Critical Risk
32.17,58.41,37.25,23.7,18,36.99,18.79,0.25,2,27.62,4.82,1.1579,1879.0,41.6,0,Nagpur,Heavy Work,Moderate Risk
36.43,37.01,37.44,39.9,14,38.95,13.483,0.44,1,28.42,2.52,1.0277,1348.3,63.0,1,Ahmedabad,Heavy Work,Moderate Risk
31.69,42.37,37.92,86.2,6,32.25,13.427,0.92,0,25.12,0.56,1.1966,1342.7,57.6,0,Delhi,Rest,Moderate Risk
43.23,76.15,41.52,178.8,5,65.0,32.92,4.52,0,40.0,21.77,0.9604,3292.0,23.8,0,Hyderabad,Heavy Work,Critical Risk
48.86,90.0,40.45,110.7,20,65.0,43.974,3.45,2,40.0,16.14,0.8279,4397.4,10.0,0,Mumbai,Rest,Critical Risk
31.86,49.49,37.97,90.7,16,33.99,15.768,0.97,1,26.22,2.13,1.1918,1576.8,50.5,1,Chennai,Moderate Work,Moderate Risk
32.25,66.59,38.11,44.8,19,39.89,21.475,1.11,2,28.67,7.64,1.1817,2147.5,33.4,0,Delhi,Moderate Work,Moderate Risk
42.94,85.18,39.72,121.2,18,65.0,36.576,2.72,2,40.0,22.06,0.925,3657.6,14.8,0,Chennai,Light Work,Critical Risk
33.04,56.56,37.69,1.6,22,38.42,18.687,0.69,3,28.19,5.38,1.1407,1868.7,43.4,0,Mumbai,Moderate Work,Moderate Risk
30.07,60.99,36.55,44.3,7,33.17,18.34,-0.45,0,25.98,3.1,1.2155,1834.0,39.0,0,Bhubaneswar,Heavy Work,Low Risk
30.9,66.21,37.43,106.0,22,36.25,20.459,0.43,3,27.35,5.35,1.2113,2045.9,33.8,0,Mumbai,Light Work,Moderate Risk
47.21,90.37,41.08,136.0,14,65.0,42.664,4.08,1,40.0,17.79,0.8702,4266.4,9.6,1,Nagpur,Light Work,Critical Risk
45.3,75.22,41.54,102.1,17,65.0,34.075,4.54,2,40.0,19.7,0.917,3407.5,24.8,0,Jaipur,Light Work,Critical Risk
