ambient_temp,humidity,body_temp,duration,hour,heat_index,risk_label
32.3,39.0,31.41,4.7,20,32.53,1
32.3,42.0,30.53,0.8,13,33.1,1
32.3,39.0,30.51,10.9,20,32.53,1
32.3,39.0,31.57,1.7,20,32.53,1
30.2,46.0,29.43,5.9,10,30.72,1
42.4,87.6,39.1,75.0,12,108.46,3
34.1,36.2,37.7,30.0,9,34.67,1
26.3,32.3,37.1,20.0,8,26.09,0
49.8,87.1,39.2,60.0,12,170.68,3
48.7,87.4,39.5,120.0,17,160.94,3
48.8,67.6,40.7,75.0,13,120.41,3
29.7,67.3,37.5,30.0,12,33.73,1
25.9,54.4,37.1,15.0,7,26.64,0
31.8,40.0,30.87,29.4,21,31.99,1
40.6,49.8,38.9,45.0,13,56.61,2
41.0,28.0,30.59,8.1,14,44.15,1
40.0,81.3,38.5,30.0,12,83.99,2
40.6,34.0,34.47,4.2,14,46.35,1
25.0,37.8,36.4,10.0,6,25.62,0
27.0,34.3,36.2,15.0,7,26.6,0
40.6,70.2,39.2,60.0,16,75.11,3
25.0,47.3,36.4,10.0,6,25.84,0
35.0,77.5,38.7,60.0,15,54.91,2
32.3,39.0,31.53,1.4,20,32.53,1
36.7,66.0,37.9,15.0,10,54.22,1
40.6,48.6,38.6,30.0,16,55.7,2
32.3,39.0,31.39,10.2,20,32.53,1
44.9,63.5,40.7,105.0,17,89.79,3
38.5,51.4,38.6,45.0,11,50.94,2
30.2,46.0,29.37,4.2,10,30.72,1
27.1,39.5,36.7,5.0,9,26.91,0
25.4,54.8,36.6,10.0,7,26.24,0
26.6,28.2,37.4,15.0,7,26.11,0
25.1,50.0,36.5,10.0,9,25.95,0
26.1,45.3,37.2,10.0,9,26.46,0
41.6,49.4,38.5,30.0,13,59.72,2
40.9,81.1,38.6,60.0,12,89.29,2
27.5,29.8,36.2,15.0,10,26.74,0
38.7,32.0,33.27,8.8,14,41.46,1
43.5,27.0,26.71,6.6,14,48.64,1
31.5,59.1,37.3,15.0,13,35.69,1
31.2,36.0,37.4,15.0,11,30.62,1
25.5,51.7,36.3,10.0,10,26.25,0
26.1,38.2,36.9,15.0,7,26.2,0
40.2,54.6,38.7,45.0,11,58.95,2
25.8,40.0,36.8,20.0,7,26.09,0
43.8,66.2,38.2,30.0,14,87.37,2
32.3,39.0,30.79,10.3,20,32.53,1
27.9,27.6,36.4,20.0,6,26.92,0
25.6,45.7,36.6,20.0,8,26.15,0
26.6,28.8,37.0,10.0,6,26.13,0
33.7,68.7,37.3,30.0,14,45.14,1
42.3,29.0,33.69,5.1,14,47.3,1
36.6,80.7,38.4,45.0,14,64.65,2
41.1,71.4,38.7,45.0,15,79.02,2
27.7,32.6,36.8,10.0,10,27.0,0
26.2,37.9,36.9,15.0,10,26.24,0
37.4,72.6,38.4,45.0,13,61.93,2
33.3,40.0,26.17,1.9,14,34.26,1
41.5,56.3,38.4,90.0,13,65.43,2
25.7,46.8,36.9,5.0,10,26.25,0
40.2,85.5,40.2,75.0,12,90.24,3
35.2,38.0,28.99,2.9,14,36.99,1
41.1,28.0,33.77,7.9,14,44.35,1
40.2,50.9,38.5,90.0,13,56.09,2
32.3,39.0,31.63,0.6,20,32.53,1
27.1,38.3,37.3,15.0,10,26.85,0
25.8,20.9,36.8,20.0,6,25.41,0
32.3,41.0,31.05,32.3,21,32.91,1
25.5,40.3,37.0,10.0,8,25.93,0
43.7,70.2,38.0,90.0,15,92.13,2
45.9,66.5,39.4,120.0,13,99.88,3
40.9,52.4,38.4,90.0,16,59.71,2
41.7,62.3,38.4,30.0,16,72.2,2
30.2,46.0,29.29,5.0,10,30.72,1
42.3,75.2,38.2,45.0,14,90.43,2
26.2,25.4,36.4,5.0,10,25.79,0
38.8,63.1,38.2,30.0,13,60.34,2
37.3,77.1,38.4,60.0,13,65.14,2
40.6,28.0,30.37,8.2,14,43.39,1
26.3,29.3,37.2,5.0,9,25.98,0
26.7,36.0,37.3,5.0,10,26.48,0
27.1,34.9,36.8,10.0,7,26.69,0
26.9,22.8,37.3,5.0,8,26.11,0
26.4,37.4,36.4,20.0,7,26.34,0
25.9,22.8,36.5,5.0,10,25.54,0
37.7,76.1,38.4,30.0,15,66.24,2
26.3,25.2,36.5,20.0,9,25.84,0
42.4,56.4,38.7,30.0,11,69.26,2
32.3,40.0,31.95,14.3,20,32.71,1
45.0,94.1,39.5,105.0,14,140.99,3
42.5,27.0,32.21,7.5,14,46.59,1
49.9,95.7,40.9,105.0,13,193.48,3
39.1,53.8,38.9,90.0,12,54.48,2
48.4,70.6,39.2,60.0,14,123.3,3
36.8,56.4,38.6,45.0,16,48.65,2
36.1,43.9,37.9,20.0,9,40.8,1
40.1,67.7,38.1,60.0,12,70.12,2
25.3,33.8,37.0,20.0,10,25.63,0
26.0,40.8,36.6,15.0,10,26.23,0
26.9,35.4,36.3,20.0,9,26.58,0
32.3,39.0,31.47,2.9,20,32.53,1
27.4,32.5,36.2,5.0,9,26.79,0
31.8,41.0,30.71,33.1,21,32.17,1
27.5,20.4,36.1,5.0,6,26.42,0
25.5,45.3,36.8,20.0,9,26.08,0
35.3,43.9,37.3,20.0,14,39.08,1
40.1,28.0,29.59,8.4,14,42.46,1
32.3,39.0,31.27,4.3,20,32.53,1
26.5,30.5,36.5,20.0,6,26.14,0
37.9,82.0,38.7,90.0,14,72.62,2
40.8,77.6,39.3,90.0,17,84.45,3
40.6,33.0,35.01,4.2,14,45.82,1
25.5,24.9,37.0,10.0,7,25.41,0
35.8,80.7,38.1,60.0,14,60.74,2
27.0,22.6,36.5,15.0,6,26.16,0
32.3,39.0,30.53,10.4,20,32.53,1
26.1,53.4,37.1,10.0,6,26.77,0
25.2,20.9,37.1,20.0,7,25.1,0
38.4,69.7,38.1,60.0,11,64.06,2
25.6,33.1,36.5,15.0,8,25.75,0
47.1,63.4,39.2,75.0,17,102.21,3
26.2,52.0,36.6,15.0,9,26.8,0
25.1,49.7,37.1,15.0,9,25.94,0
26.5,21.7,36.7,15.0,7,25.83,0
26.0,52.6,36.7,5.0,9,26.66,0
32.3,39.0,31.41,7.3,20,32.53,1
43.0,70.5,40.7,60.0,16,88.47,3
35.0,65.6,37.8,30.0,11,47.9,1
27.1,24.1,36.1,20.0,9,26.27,0
26.1,35.0,36.2,10.0,6,26.08,0
27.3,28.8,37.1,15.0,10,26.56,0
32.3,39.0,31.49,9.3,20,32.53,1
32.3,41.0,30.99,32.1,21,32.91,1
38.0,33.0,34.03,9.1,14,40.51,1
25.8,45.0,36.4,5.0,7,26.25,0
45.6,88.5,39.5,60.0,17,135.53,3
40.6,28.0,30.05,8.2,14,43.39,1
49.2,72.6,40.2,90.0,14,133.11,3
42.0,68.2,38.1,60.0,12,80.15,2
34.7,49.8,37.6,20.0,9,39.9,1
26.9,23.6,36.7,15.0,8,26.13,0
42.8,53.4,38.6,30.0,16,67.91,2
27.7,25.9,37.3,15.0,6,26.72,0
25.3,42.5,36.5,20.0,7,25.89,0
42.8,73.6,40.0,75.0,14,91.35,3
32.3,39.0,31.49,9.5,20,32.53,1
43.0,69.9,38.8,90.0,15,87.69,2
25.2,24.6,37.2,10.0,10,25.25,0
49.6,79.4,39.6,90.0,13,150.88,3
43.9,26.0,25.91,6.8,14,48.84,1
38.1,47.0,37.6,20.0,12,47.19,1
38.7,48.5,38.4,60.0,13,49.75,2
34.2,46.2,37.6,20.0,14,37.57,1
35.7,71.6,38.1,90.0,14,54.0,2
30.2,46.0,29.49,2.7,10,30.72,1
36.0,71.2,38.0,30.0,12,54.94,2
26.1,22.5,36.1,20.0,9,25.63,0
25.5,40.5,36.5,20.0,6,25.94,0
37.6,69.9,38.1,90.0,11,60.69,2
26.8,44.5,36.3,10.0,6,26.94,0
26.3,27.6,36.7,15.0,6,25.92,0
27.3,20.1,36.3,20.0,8,26.28,0
28.1,21.6,36.6,20.0,6,26.85,0
26.5,41.3,36.1,20.0,7,26.57,0
25.1,33.8,37.3,20.0,10,25.55,0
47.2,75.0,40.2,120.0,15,122.88,3
26.7,39.9,36.4,5.0,6,26.65,0
25.3,42.8,36.8,10.0,10,25.9,0
26.5,26.6,36.2,5.0,8,26.0,0
48.7,85.9,40.5,105.0,14,157.53,3
30.2,46.0,30.23,1.2,10,30.72,1
42.1,56.4,38.1,60.0,13,67.99,2
44.1,80.4,39.3,120.0,17,109.72,3
45.1,91.8,39.2,75.0,17,137.47,3
25.1,51.5,36.9,10.0,6,25.97,0
40.9,78.4,38.4,30.0,11,86.0,2
39.5,55.5,38.0,60.0,12,57.11,2
26.8,27.0,36.2,10.0,9,26.19,0
36.9,38.0,28.19,3.2,14,40.23,1
41.7,54.2,38.4,60.0,16,64.29,2
25.8,56.1,37.3,15.0,6,26.6,0
26.8,37.3,36.6,10.0,9,26.6,0
26.2,20.2,36.6,10.0,8,25.61,0
25.7,32.6,36.8,20.0,10,25.78,0
32.3,39.0,31.75,9.1,20,32.53,1
30.2,46.0,29.45,3.0,10,30.72,1
33.7,46.4,37.5,15.0,13,36.64,1
26.2,43.4,37.1,5.0,8,26.46,0
34.6,54.7,37.2,45.0,9,41.57,1
32.3,39.0,31.41,10.1,20,32.53,1
32.3,41.0,30.65,31.1,21,32.91,1
26.6,37.6,36.4,15.0,9,26.48,0
26.3,49.6,36.5,10.0,6,26.78,0
26.0,52.6,36.6,20.0,9,26.66,0
41.7,81.8,38.7,30.0,14,95.33,2
38.4,69.0,38.6,45.0,13,63.47,2
25.4,38.9,36.9,10.0,6,25.84,0
32.3,39.0,31.75,0.9,20,32.53,1
40.4,70.3,38.9,60.0,12,74.19,2
49.9,90.2,39.3,105.0,15,179.33,3
34.2,39.0,28.71,2.4,14,35.52,1
42.3,67.5,38.1,45.0,11,80.91,2
26.6,30.6,36.5,20.0,6,26.2,0
46.8,81.9,40.8,75.0,15,132.83,3
32.3,41.0,30.71,32.6,21,32.91,1
35.3,46.1,37.2,30.0,10,39.87,1
45.9,85.0,40.2,120.0,12,131.42,3
31.8,40.0,30.45,28.5,21,31.99,1
27.7,24.2,36.3,5.0,7,26.66,0
27.6,22.0,37.1,10.0,10,26.53,0
25.4,47.5,36.3,5.0,10,26.08,0
44.0,72.9,38.4,45.0,13,97.73,2
36.5,63.2,37.4,20.0,9,51.69,1
31.7,49.3,37.7,15.0,9,33.66,1
27.1,34.6,37.4,5.0,10,26.68,0
31.8,40.0,30.65,28.3,21,31.99,1
35.8,79.9,38.5,60.0,12,60.15,2
25.4,46.5,37.4,10.0,8,26.05,0
42.9,75.7,40.0,75.0,17,94.79,3
42.5,29.0,35.37,5.9,14,47.73,1
35.9,72.6,38.4,90.0,11,55.47,2
38.8,76.9,38.2,90.0,15,72.56,2
26.5,47.7,37.0,10.0,7,26.86,0
26.1,25.1,36.6,5.0,7,25.72,0
38.0,70.5,38.0,30.0,16,62.93,2
47.0,94.1,40.0,60.0,15,159.75,3
41.1,64.6,38.4,30.0,15,71.76,2
26.9,20.8,36.2,20.0,8,26.05,0
28.9,44.0,35.39,0.2,8,28.88,1
41.5,85.1,39.4,105.0,16,98.44,3
30.2,46.0,29.37,3.2,10,30.72,1
25.4,26.2,36.3,20.0,6,25.41,0
32.3,39.0,31.67,6.2,20,32.53,1
43.4,71.5,40.0,90.0,13,92.12,3
29.5,35.4,37.3,45.0,12,28.7,1
37.1,52.7,38.8,90.0,15,47.49,2
25.9,46.0,36.9,10.0,6,26.35,0
32.4,69.5,37.6,45.0,13,41.41,1
26.9,36.1,36.7,15.0,9,26.61,0
42.8,50.6,38.3,60.0,12,65.18,2
48.0,67.9,39.8,120.0,13,115.55,3
26.5,22.6,37.4,15.0,7,25.86,0
39.3,48.2,38.4,60.0,15,51.35,2
26.7,47.1,37.0,10.0,7,26.99,0
25.2,23.3,36.7,10.0,6,25.2,0
30.2,46.0,29.45,2.3,10,30.72,1
35.9,75.5,38.0,60.0,15,57.45,2
26.3,49.8,37.4,5.0,10,26.79,0
25.8,23.2,36.9,15.0,8,25.5,0
43.5,28.0,35.81,6.4,14,49.27,1
27.5,21.6,36.9,20.0,9,26.45,0
39.2,51.9,38.2,45.0,15,53.49,2
45.6,81.1,39.9,60.0,15,121.94,3
37.9,64.9,38.5,90.0,15,58.12,2
40.7,67.9,38.3,90.0,15,73.21,2
31.8,40.0,30.71,29.2,21,31.99,1
27.7,31.9,37.3,20.0,9,26.97,0
45.3,73.4,39.5,105.0,13,106.87,3
25.1,26.1,36.2,20.0,10,25.27,0
32.3,39.0,31.41,5.3,20,32.53,1
25.8,53.5,36.2,5.0,7,26.52,0
30.5,58.4,37.5,30.0,13,33.46,1
42.1,56.6,38.1,60.0,11,68.19,2
41.6,31.0,26.15,4.6,14,46.93,1
31.8,40.0,30.57,27.5,21,31.99,1
26.9,32.1,37.1,15.0,10,26.44,0
43.5,85.9,39.1,105.0,12,114.07,3
27.4,29.9,36.5,20.0,7,26.67,0
31.8,41.0,30.67,30.6,21,32.17,1
44.9,97.2,40.4,120.0,13,146.11,3
30.2,46.0,29.45,7.2,10,30.72,1
26.8,20.7,36.5,5.0,10,25.98,0
33.7,45.6,37.5,30.0,9,36.4,1
42.3,89.3,39.3,90.0,14,110.27,3
29.1,66.6,37.7,45.0,11,32.32,1
32.3,39.0,30.51,10.5,20,32.53,1
29.9,47.0,29.69,0.3,10,30.46,1
35.2,53.9,38.2,90.0,12,42.8,2
42.8,94.0,40.3,120.0,13,121.7,3
25.2,55.4,36.1,5.0,6,26.1,0
32.3,39.0,30.63,10.3,20,32.53,1
25.6,31.4,36.1,20.0,8,25.69,0
30.2,46.0,29.45,5.2,10,30.72,1
25.4,47.2,36.7,10.0,9,26.07,0
27.1,34.1,36.4,5.0,8,26.65,0
30.2,46.0,29.43,4.9,10,30.72,1
30.2,46.0,29.63,7.1,10,30.72,1
42.9,50.1,38.0,90.0,13,65.08,2
27.6,32.6,36.5,10.0,10,26.93,0
43.3,72.7,38.9,60.0,14,93.15,2
35.4,65.4,38.5,30.0,15,49.15,2
48.0,77.9,40.3,90.0,12,134.55,3
39.7,65.6,38.4,30.0,12,66.3,2
36.0,51.0,37.3,20.0,9,43.59,1
35.6,41.2,37.3,15.0,9,38.76,1
36.2,37.2,37.5,20.0,10,38.58,1
43.5,26.0,29.29,6.9,14,48.03,1
32.3,38.0,30.71,0.4,20,32.35,1
38.5,38.0,34.83,3.6,14,43.63,1
32.8,41.0,26.29,1.4,14,33.68,1
31.5,64.0,37.4,20.0,12,37.08,1
31.9,41.0,30.97,33.0,21,32.31,1
44.8,84.7,39.7,90.0,12,122.07,3
31.8,40.0,30.85,29.4,21,31.99,1
36.6,51.0,38.4,30.0,16,45.19,2
46.1,65.5,40.5,105.0,17,99.55,3
32.3,39.0,31.33,7.0,20,32.53,1
42.2,50.9,38.6,90.0,16,63.19,2
32.3,41.0,30.67,31.1,21,32.91,1
36.8,56.2,38.2,90.0,15,48.54,2
25.8,52.7,37.0,5.0,6,26.5,0
43.0,66.8,38.5,30.0,14,83.79,2
32.3,39.0,31.41,3.7,20,32.53,1
40.5,98.0,40.5,120.0,16,109.06,3
37.0,55.1,38.8,45.0,14,48.53,2
26.2,49.0,36.4,20.0,8,26.68,0
26.2,26.3,37.2,15.0,6,25.82,0
39.0,77.4,38.0,45.0,12,74.11,2
36.2,57.1,38.6,30.0,16,47.19,2
30.2,46.0,30.73,0.4,10,30.72,1
25.1,45.6,37.0,20.0,9,25.86,0
26.7,40.8,37.3,20.0,9,26.69,0
32.1,57.6,37.2,45.0,13,36.59,1
35.9,34.3,37.5,30.0,13,37.15,1
41.8,65.9,40.9,105.0,13,76.53,3
25.5,37.3,36.5,10.0,9,25.84,0
30.2,46.0,29.43,3.2,10,30.72,1
48.9,72.0,40.5,60.0,14,129.65,3
32.3,39.0,30.45,10.7,20,32.53,1
36.5,63.2,38.2,90.0,15,51.69,2
46.4,73.0,40.5,120.0,15,113.64,3
26.3,47.7,37.1,5.0,8,26.7,0
31.8,41.0,30.85,30.1,21,32.17,1
43.6,79.0,39.3,90.0,15,104.09,3
32.3,39.0,31.41,3.5,20,32.53,1
32.6,67.3,37.9,45.0,12,41.15,1
32.3,39.0,31.41,4.8,20,32.53,1
25.5,44.4,36.3,10.0,6,26.05,0
43.0,78.6,38.7,45.0,13,99.48,2
32.3,39.0,31.43,3.0,20,32.53,1
31.2,64.1,37.5,30.0,11,36.38,1
36.6,37.1,37.3,45.0,11,39.31,1
25.1,31.2,36.3,5.0,10,25.46,0
31.0,43.1,37.5,30.0,14,31.39,1
35.3,63.8,38.8,45.0,11,47.93,2
27.1,37.2,36.7,15.0,7,26.8,0
26.0,50.9,37.4,20.0,6,26.6,0
25.9,49.6,36.2,10.0,10,26.47,0
26.2,46.4,37.1,5.0,10,26.57,0
46.6,87.5,39.5,120.0,15,142.19,3
25.0,50.0,37.0,10.0,9,25.89,0
32.3,39.0,30.63,0.0,20,32.53,1
41.0,70.7,38.9,45.0,13,77.72,2
46.5,95.0,40.5,75.0,12,156.86,3
26.9,30.5,36.5,5.0,6,26.38,0
42.5,29.0,35.67,5.7,14,47.73,1
46.8,76.8,39.1,120.0,15,123.23,3
25.6,49.8,36.4,5.0,9,26.27,0
45.9,97.4,40.5,90.0,13,156.13,3
25.4,39.7,36.9,20.0,9,25.87,0
37.4,80.5,38.5,30.0,12,68.57,2
30.2,46.0,29.49,1.7,10,30.72,1
27.6,26.7,37.0,15.0,6,26.68,0
40.2,55.3,38.6,30.0,16,59.51,2
33.0,61.1,37.3,30.0,14,39.92,1
41.5,57.1,38.3,90.0,16,66.17,2
40.2,68.3,38.1,45.0,14,71.18,2
26.2,45.0,36.4,20.0,8,26.52,0
36.4,77.7,38.5,30.0,15,61.32,2
32.3,39.0,31.47,7.2,20,32.53,1
31.9,40.0,30.45,0.4,13,32.13,1
26.9,21.6,36.5,10.0,9,26.07,0
40.6,52.0,38.9,30.0,16,58.32,2
27.1,31.9,37.0,5.0,6,26.56,0
34.0,35.4,37.4,15.0,10,34.34,1
40.9,74.8,39.3,105.0,17,81.77,3
40.1,69.5,38.3,60.0,15,71.89,2
43.0,54.8,38.3,60.0,13,70.16,2
25.3,25.4,37.2,10.0,7,25.33,0
32.3,39.0,31.39,5.6,20,32.53,1
49.7,96.8,41.0,90.0,12,194.18,3
44.8,78.9,39.5,75.0,15,112.3,3
44.9,98.1,39.2,105.0,13,147.89,3
25.2,27.9,36.8,10.0,10,25.38,0
25.9,35.3,36.3,10.0,6,25.98,0
32.3,39.0,31.55,9.2,20,32.53,1
32.3,39.0,31.57,2.4,20,32.53,1
40.9,78.8,38.0,30.0,13,86.48,2
25.4,36.6,36.8,10.0,8,25.77,0
31.8,40.0,30.71,28.9,21,31.99,1
30.2,46.0,29.57,1.4,10,30.72,1
28.1,23.3,36.6,20.0,10,26.9,0
46.1,68.3,40.1,60.0,15,103.92,3
35.4,74.4,38.3,90.0,12,54.59,2
25.4,20.9,36.3,15.0,6,25.2,0
40.1,28.0,29.79,8.4,14,42.46,1
49.5,69.7,40.0,90.0,13,129.44,3
29.9,46.2,37.2,15.0,13,30.35,1
41.7,86.7,40.7,90.0,13,102.05,3
47.7,93.2,39.2,90.0,17,164.58,3
36.6,72.6,38.3,90.0,14,58.41,2
25.2,53.0,37.2,10.0,9,26.06,0
25.5,53.1,36.9,10.0,8,26.28,0
25.4,24.4,36.7,5.0,10,25.34,0
48.0,99.9,39.7,90.0,12,183.48,3
26.6,48.5,36.2,10.0,7,26.98,0
26.0,22.9,36.8,5.0,9,25.59,0
40.4,55.0,38.4,60.0,11,60.01,2
28.9,44.0,35.01,0.1,8,28.88,1
47.0,78.9,40.3,60.0,17,128.67,3
38.9,40.1,37.8,15.0,10,45.58,1
31.8,41.0,30.47,28.4,21,32.17,1
25.0,44.2,37.3,15.0,6,25.78,0
36.0,82.3,38.2,90.0,16,62.93,2
26.4,28.2,36.8,10.0,10,26.0,0
45.4,86.4,40.5,90.0,13,129.92,3
31.8,40.0,32.63,27.4,21,31.99,1
25.9,24.0,36.6,10.0,8,25.58,0
25.1,39.0,37.1,10.0,8,25.7,0
36.4,70.9,38.6,90.0,15,56.36,2
26.3,47.2,36.7,15.0,9,26.68,0
37.5,34.0,33.85,9.6,14,39.93,1
30.2,46.0,29.43,1.7,10,30.72,1
31.8,41.0,30.63,33.2,21,32.17,1
46.0,76.6,39.9,105.0,17,117.02,3
44.2,68.0,39.5,120.0,16,92.03,3
25.5,26.7,36.7,20.0,6,25.48,0
26.7,29.5,36.2,20.0,10,26.22,0
43.2,58.1,38.6,30.0,13,74.58,2
48.1,80.1,40.4,60.0,17,139.82,3
48.3,83.8,40.5,90.0,15,149.32,3
27.9,28.5,37.1,15.0,7,26.96,0
25.3,54.3,37.0,5.0,9,26.16,0
32.3,41.0,30.47,0.9,13,32.91,1
32.3,41.0,30.53,0.9,13,32.91,1
37.8,57.2,38.5,30.0,12,52.38,2
25.5,30.0,37.3,15.0,9,25.6,0
42.4,93.0,40.5,105.0,15,116.8,3
26.0,54.9,37.2,5.0,10,26.74,0
34.7,56.9,37.4,30.0,9,42.77,1
39.4,74.6,38.8,30.0,16,73.43,2
46.6,73.2,40.1,60.0,15,115.37,3
36.8,56.3,38.1,60.0,16,48.59,2
26.5,43.0,36.3,15.0,6,26.65,0
25.9,33.9,36.9,15.0,8,25.93,0
42.2,62.6,40.3,75.0,15,74.87,3
44.9,85.7,40.9,60.0,13,124.61,3
32.3,39.0,31.43,2.8,20,32.53,1
37.4,36.0,35.21,3.5,14,40.48,1
27.4,24.9,36.7,20.0,6,26.49,0
32.3,39.0,31.75,0.7,20,32.53,1
43.9,80.7,38.5,90.0,16,108.77,2
25.2,33.0,37.3,10.0,9,25.56,0
46.4,73.0,39.9,75.0,17,113.64,3
27.3,24.2,36.5,10.0,6,26.4,0
37.5,40.6,37.8,30.0,13,42.56,1
31.7,65.6,37.2,45.0,10,38.08,1
43.5,26.0,28.97,7.0,14,48.03,1
26.4,37.9,37.4,5.0,8,26.36,0
29.1,36.5,37.5,20.0,14,28.41,1
47.0,84.8,39.3,120.0,17,140.2,3
48.3,79.4,40.5,60.0,17,140.01,3
25.2,52.3,36.3,10.0,8,26.05,0
38.6,80.7,38.0,90.0,11,75.22,2
37.8,34.9,37.6,20.0,12,40.85,1
40.1,35.0,35.67,4.1,14,45.75,1
46.5,85.4,39.8,75.0,12,137.16,3
35.2,69.7,38.3,30.0,16,50.91,2
42.5,90.8,40.0,60.0,17,114.13,3
41.0,61.4,38.7,60.0,12,68.14,2
46.1,81.1,39.1,120.0,14,125.78,3
31.9,41.0,30.97,33.0,21,32.31,1
45.2,74.2,40.4,105.0,12,107.47,3
30.2,46.0,29.51,6.7,10,30.72,1
26.7,24.1,36.4,15.0,9,26.03,0
35.3,66.6,38.4,90.0,12,49.48,2
45.6,86.5,40.0,75.0,15,131.75,3
25.8,43.5,37.3,20.0,6,26.2,0
36.3,63.0,37.5,30.0,11,50.87,1
27.4,37.0,36.7,15.0,6,27.0,0
36.2,61.1,37.6,20.0,10,49.41,1
46.2,65.7,39.0,105.0,17,100.45,3
41.6,31.0,35.05,4.8,14,46.93,1
37.2,54.8,38.4,45.0,15,48.97,2
38.5,34.0,33.27,8.9,14,41.88,1
28.3,21.5,36.9,20.0,10,26.99,0
27.3,36.8,37.4,15.0,9,26.92,0
43.0,27.0,34.37,6.2,14,47.6,1
38.1,72.9,38.5,90.0,16,65.41,2
45.6,69.9,40.0,90.0,13,103.29,3
30.2,46.0,29.45,5.9,10,30.72,1
36.8,48.6,38.4,90.0,11,44.55,2
30.2,46.0,29.29,4.9,10,30.72,1
30.2,46.0,29.49,5.5,10,30.72,1
38.5,72.6,38.7,60.0,13,67.04,2
28.0,24.9,36.8,5.0,9,26.89,0
26.6,36.6,36.4,10.0,6,26.44,0
36.0,72.8,38.1,45.0,14,56.02,2
32.3,41.0,30.51,31.6,21,32.91,1
32.3,39.0,31.67,0.7,20,32.53,1
25.2,26.8,37.1,10.0,9,25.34,0
40.1,34.0,31.47,4.0,14,45.24,1
26.1,25.3,36.7,10.0,7,25.73,0
42.5,29.0,33.55,5.1,14,47.73,1
42.1,65.9,38.7,30.0,13,78.04,2
36.1,68.8,38.3,45.0,11,53.76,2
26.2,25.2,36.4,20.0,10,25.78,0
39.2,63.3,38.8,90.0,16,62.15,2
41.4,75.8,38.5,45.0,12,85.83,2
27.1,31.9,37.0,10.0,8,26.56,0
32.3,41.0,30.57,31.9,21,32.91,1
46.0,62.3,40.8,60.0,14,94.17,3
32.8,46.3,37.7,20.0,11,34.91,1
25.0,45.0,37.2,15.0,6,25.8,0
32.3,39.0,31.21,9.3,20,32.53,1
42.2,27.0,33.03,7.5,14,45.99,1
25.3,32.6,36.3,20.0,7,25.59,0
25.7,40.7,36.3,20.0,8,26.05,0
25.2,45.8,36.8,20.0,10,25.92,0
30.2,46.0,30.03,1.1,10,30.72,1
25.9,57.4,36.3,5.0,10,26.74,0
42.0,27.0,32.77,7.7,14,45.6,1
36.2,57.9,38.4,30.0,11,47.62,2
38.2,69.4,38.7,60.0,16,62.92,2
30.2,46.0,29.51,1.5,10,30.72,1
40.9,80.3,38.2,90.0,11,88.31,2
26.7,25.4,37.2,20.0,7,26.07,0
26.5,34.7,36.7,10.0,7,26.3,0
40.6,28.0,29.63,8.2,14,43.39,1
30.2,46.0,29.55,4.5,10,30.72,1
27.0,33.7,36.6,5.0,8,26.57,0
29.0,32.5,37.7,45.0,9,28.03,1
31.8,41.0,30.77,30.7,21,32.17,1
38.0,62.9,38.7,60.0,14,57.03,2
43.2,58.9,38.6,60.0,14,75.48,2
40.0,58.8,38.3,30.0,12,61.63,2
31.8,40.0,30.51,27.8,21,31.99,1
25.3,27.5,37.1,5.0,9,25.41,0
46.6,66.6,39.9,90.0,12,104.31,3
38.7,54.8,38.1,30.0,11,53.82,2
26.7,31.9,37.0,15.0,7,26.31,0
45.3,66.1,40.1,120.0,17,95.73,3
25.2,48.8,36.3,10.0,9,25.99,0
25.5,34.7,36.8,20.0,10,25.76,0
28.2,23.4,36.5,5.0,8,26.98,0
32.3,39.0,31.47,9.9,20,32.53,1
25.5,20.7,37.3,20.0,9,25.24,0
26.3,52.9,37.3,20.0,9,26.93,0
30.2,46.0,29.43,1.6,10,30.72,1
37.7,64.3,38.8,30.0,15,56.89,2
25.6,45.2,36.6,5.0,8,26.14,0
25.9,44.1,36.9,10.0,10,26.29,0
45.7,92.9,40.5,60.0,14,145.0,3
27.4,21.7,36.4,15.0,6,26.39,0
26.8,41.9,36.2,10.0,7,26.81,0
31.8,40.0,30.71,30.0,21,31.99,1
27.1,25.7,37.3,20.0,9,26.32,0
37.4,34.0,29.97,9.8,14,39.75,1
43.1,77.8,38.6,60.0,16,99.0,2
41.4,96.6,40.1,75.0,13,114.28,3
30.2,46.0,29.59,0.5,10,30.72,1
42.9,66.8,40.3,105.0,12,83.26,3
41.5,75.5,38.7,30.0,11,86.05,2
47.9,92.3,40.5,105.0,15,164.49,3
26.8,24.8,36.6,5.0,7,26.11,0
47.9,78.0,40.7,90.0,16,133.96,3
31.8,40.0,30.57,27.6,21,31.99,1
25.2,47.6,37.3,10.0,9,25.96,0
25.7,51.7,36.3,20.0,6,26.39,0
37.8,57.6,38.5,30.0,13,52.64,2
26.3,47.3,36.5,5.0,10,26.69,0
41.1,81.8,38.1,60.0,12,91.44,2
37.4,37.4,37.5,30.0,14,41.02,1
25.3,20.8,37.3,5.0,10,25.14,0
35.9,38.6,37.5,30.0,14,38.47,1
26.4,25.4,36.1,15.0,10,25.9,0
25.7,52.5,37.1,5.0,10,26.42,0
26.2,43.2,36.8,5.0,7,26.45,0
31.7,53.8,37.3,30.0,14,34.72,1
25.7,35.2,36.1,20.0,8,25.87,0
32.0,65.2,37.7,15.0,13,38.73,1
